sale_id,date_key,rep_key,doctor_key,product_key,territory_key,quantity_sold,discount_percent,marketing_spend,revenue
501,201,39,483,17,16,90,2.92,2211.06,21649.03
502,660,5,154,13,17,60,14.41,290.48,24887.18
503,124,21,143,16,18,94,5.52,2666.0,24668.2
504,1,22,5,19,18,43,3.53,3414.95,14036.3
505,640,49,474,8,22,79,5.11,4757.53,6048.02
506,191,11,161,6,23,23,3.7,1862.45,2566.4
507,579,30,409,18,24,70,12.67,513.57,5963.33
508,516,28,121,11,4,95,13.72,2634.7,39622.36
509,442,36,209,9,3,22,11.45,1549.48,1200.42
510,143,17,436,15,5,52,8.51,4123.91,9054.44
511,191,21,172,14,9,82,0.91,3718.39,19876.3
512,533,37,276,7,14,70,9.16,1309.06,13696.22
513,227,36,234,2,1,3,7.12,4470.68,1098.29
514,313,25,312,16,1,45,11.83,2597.23,11020.54
515,629,24,322,6,11,12,5.06,2634.13,1320.08
516,302,30,119,9,23,56,9.72,1497.37,3115.31
517,654,42,8,10,20,51,7.64,617.3,5220.02
518,460,35,339,11,15,36,4.12,4513.56,16685.42
519,401,21,64,18,2,35,1.52,3070.16,3362.35
520,551,6,157,7,19,82,10.1,388.15,15878.12
521,393,21,432,8,3,77,6.34,4573.64,5818.5
522,207,8,378,8,20,55,3.61,2379.83,4277.21
523,210,5,147,13,8,85,13.87,150.49,35479.27
524,115,40,137,2,14,54,7.44,4168.55,19701.06
525,646,10,72,13,8,41,8.58,1251.58,18164.62
526,251,31,369,4,17,11,7.97,3906.16,2795.55
527,219,30,15,4,10,33,1.13,2008.9,9009.97
528,407,21,482,20,6,45,6.71,2368.77,6180.37
529,443,36,324,20,8,27,8.84,651.51,3623.56
530,603,27,319,16,13,83,7.31,3535.45,21368.83
531,354,38,91,19,24,75,8.05,3696.21,23334.84
532,558,35,422,4,22,57,4.88,3348.1,14972.41
533,550,32,303,9,24,33,13.19,4839.25,1765.25
534,142,26,269,7,8,57,6.5,3435.51,11479.21
535,612,4,480,15,7,71,3.44,3141.81,13047.88
536,501,27,99,20,20,23,10.94,4364.47,3015.63
537,702,36,500,9,14,66,3.51,1573.78,3924.17
538,547,37,368,9,21,37,14.24,1581.13,1955.28
539,659,27,302,1,18,40,1.56,3546.57,12710.97
540,542,47,292,9,15,1,6.4,3773.69,57.68
541,507,48,10,8,5,81,13.15,1179.64,5675.72
542,596,6,439,19,19,58,14.03,3798.66,16872.01
543,281,18,23,8,1,70,8.8,3771.75,5150.61
544,424,26,279,4,15,62,10.11,4126.51,15390.34
545,270,44,68,2,22,86,0.51,4761.44,33724.88
546,154,24,428,2,10,30,6.57,986.32,11047.91
547,614,7,133,1,24,36,7.72,4681.47,10724.01
548,727,44,4,4,15,36,7.48,3581.27,9197.78
549,662,14,414,15,13,75,10.5,3295.54,12775.23
550,83,13,105,10,15,65,5.94,1613.8,6775.42
551,622,26,436,7,14,97,10.41,3405.3,18717.89
552,426,43,225,7,10,91,7.82,1292.75,18067.73
553,275,43,240,13,1,46,1.45,1991.21,21969.28
554,713,2,232,20,13,39,4.75,4772.38,5468.85
555,284,46,397,7,17,16,7.5,4455.21,3187.77
556,173,47,118,12,16,81,6.63,1015.34,22483.95
557,327,23,18,6,17,91,9.98,3574.67,9491.86
558,718,28,416,18,11,84,7.3,4832.14,7596.02
559,63,1,417,6,25,39,5.92,2036.28,4251.41
560,73,32,314,8,16,33,3.65,1667.14,2565.26
561,636,12,126,18,12,10,2.34,1535.68,952.67
562,375,46,318,2,24,39,1.36,915.87,15163.18
563,633,50,199,8,14,6,13.95,3744.15,416.55
564,508,35,398,14,16,62,13.71,201.09,13087.12
565,398,26,104,20,23,35,7.05,159.13,4789.43
566,120,31,112,10,16,91,2.28,1686.59,9854.69
567,437,12,14,13,11,5,12.52,2843.64,2119.73
568,676,29,266,6,2,13,6.98,2058.34,1401.17
569,465,5,105,8,3,17,6.66,1380.69,1280.21
570,286,35,443,10,5,58,1.33,1525.21,6342.07
571,265,7,500,9,16,23,7.26,2415.59,1314.37
572,320,16,295,7,23,80,0.72,1987.37,17107.14
573,673,32,229,1,17,75,5.33,2812.06,22920.32
574,376,17,174,1,16,62,4.73,2137.74,19067.55
575,89,21,402,11,10,41,5.97,3476.34,18636.18
576,654,27,403,17,22,71,4.26,162.8,16842.94
577,203,40,488,13,12,43,10.7,3556.89,18608.92
578,334,47,490,2,23,69,13.07,4537.65,23642.39
579,222,15,107,11,3,34,5.56,4270.2,15521.78
580,41,23,293,15,19,94,0.2,3822.3,17854.3
581,708,8,239,16,2,69,14.05,1688.75,16472.7
582,68,25,3,16,2,37,7.35,1974.01,9521.75
583,514,11,248,15,20,9,9.55,3326.46,1549.3
584,637,21,439,3,9,3,3.46,1240.62,372.68
585,622,10,135,6,9,91,11.87,1985.54,9292.58
586,598,50,327,15,3,48,0.99,1854.15,9044.92
587,632,9,245,8,22,80,9.73,4947.18,5826.39
588,127,48,52,13,4,25,2.35,1518.76,11830.79
589,255,1,438,19,13,39,2.43,1223.06,12875.76
590,695,22,38,15,10,25,14.18,3154.86,4083.32
591,16,6,63,2,17,19,0.3,1181.38,7466.57
592,477,30,320,14,22,57,12.37,2704.25,12218.55
593,62,34,376,14,2,90,3.93,3771.01,21150.58
594,432,13,6,14,19,23,12.1,681.89,4945.48
595,670,22,202,9,1,98,0.89,3443.25,5985.02
596,268,6,128,5,4,64,6.76,4118.92,13689.12
597,35,41,308,2,19,71,11.56,3781.25,24750.25
598,576,46,122,12,22,55,5.54,4947.39,15445.11
599,494,24,122,14,5,10,7.2,1720.19,2270.07
600,562,21,172,13,14,64,13.13,718.38,26943.32
601,469,39,420,16,15,49,7.72,4741.98,12559.53
602,661,23,421,12,23,48,0.51,974.6,14197.14
603,325,5,320,9,21,82,7.34,2792.41,4681.96
604,304,7,247,3,14,14,3.77,1450.79,1733.6
605,276,3,432,15,23,30,2.76,2210.19,5552.02
606,684,13,283,11,1,95,1.78,360.01,45105.57
607,201,12,109,13,3,64,1.01,866.5,30702.42
608,445,6,193,3,15,60,12.46,4166.27,6758.79
609,324,34,385,4,4,18,9.58,3421.63,4494.51
610,35,15,432,4,13,10,11.21,2949.15,2451.94
611,482,47,341,3,25,60,13.74,2680.06,6659.96
612,728,18,165,14,20,67,0.52,4803.53,16304.31
613,480,49,251,15,17,4,11.08,1603.63,676.93
614,65,3,348,8,16,34,14.55,420.62,2344.0
615,8,22,49,18,20,72,7.47,2165.74,6498.94
616,301,35,311,17,9,53,11.95,3396.36,11563.03
617,343,28,39,10,17,40,8.59,449.29,4052.02
618,431,41,164,8,7,2,9.8,2729.46,145.55
619,424,42,194,17,8,63,5.74,3468.73,14714.12
620,332,12,450,1,8,34,2.15,4882.65,10739.57
621,438,1,68,7,5,69,2.34,4266.61,14514.14
622,588,36,258,6,25,54,14.25,1267.97,5365.36
623,174,30,321,4,11,71,6.72,3010.24,18289.08
624,559,23,497,18,20,56,7.4,3316.73,5058.55
625,527,37,104,9,23,64,10.46,4188.05,3531.17
626,659,28,274,2,2,77,14.76,2135.86,25870.61
627,26,49,169,11,20,83,0.07,1423.24,40094.11
628,605,5,354,20,7,10,14.29,4443.59,1261.82
629,406,36,219,19,7,30,0.85,2915.99,10064.82
630,232,47,123,18,18,13,5.19,3827.8,1202.33
631,533,10,228,9,8,16,4.8,1569.48,938.6
632,550,5,167,4,16,18,2.0,4450.88,4871.29
633,505,14,154,2,11,90,1.82,4882.27,34828.77
634,669,24,459,12,8,69,3.52,4491.96,19790.95
635,179,28,104,6,3,24,4.06,457.26,2667.98
636,132,21,3,1,11,18,14.79,4786.38,4951.2
637,455,45,177,15,6,97,2.58,4244.8,17984.75
638,348,40,28,18,17,39,11.91,2817.19,3351.34
639,540,12,484,7,21,11,6.8,1163.08,2208.18
640,406,20,144,14,1,72,3.64,3059.83,16971.54
641,76,32,483,14,17,34,13.92,2178.06,7159.34
642,579,38,123,20,8,24,7.35,2086.25,3273.58
643,492,40,116,2,5,81,14.01,439.8,27453.99
644,194,42,22,12,20,20,13.56,1497.18,5139.55
645,162,21,336,7,24,75,9.46,1778.35,14626.06
646,347,17,97,11,19,89,13.67,2274.71,37141.41
647,361,1,333,14,6,60,7.0,4185.93,13649.8
648,584,44,49,14,14,30,5.68,3911.25,6921.77
649,87,28,284,5,23,51,1.23,576.42,11555.5
650,262,2,236,2,2,1,9.45,3826.7,356.91
651,214,17,400,14,7,7,0.8,3878.63,1698.64
652,665,39,64,17,14,91,0.01,485.12,22545.73
653,722,14,188,19,11,69,8.66,3037.74,21325.63
654,573,14,194,11,1,96,2.36,4845.15,45311.21
655,262,44,26,8,7,6,7.8,2992.41,446.32
656,730,48,170,18,1,19,10.83,1538.95,1652.72
657,283,18,476,12,15,34,7.67,1965.4,9332.59
658,648,40,387,12,9,23,10.32,4173.09,6132.02
659,467,34,108,20,14,52,2.56,3677.37,7459.46
660,380,43,277,14,21,9,6.27,3993.49,2063.54
661,362,1,288,16,24,36,0.05,2497.99,9994.36
662,449,42,198,8,7,79,0.4,266.78,6348.23
663,441,18,197,13,21,33,7.56,1574.55,14783.43
664,93,48,24,10,19,12,4.93,201.81,1264.28
665,621,34,255,14,3,27,2.07,2214.89,6468.02
666,424,23,65,20,2,11,10.93,2987.83,1442.42
667,142,49,279,3,6,42,11.26,3983.41,4796.01
668,291,16,80,8,9,61,0.24,3439.44,4909.67
669,432,19,8,2,24,64,13.98,4300.96,21699.61
670,689,37,45,4,17,50,7.56,3066.69,12763.65
671,653,6,473,17,8,6,3.28,1874.49,1437.92
672,701,24,366,2,16,27,8.28,881.68,9761.14
673,49,17,139,5,2,35,14.62,327.52,6855.16
674,302,48,57,1,6,42,7.3,3912.19,12568.28
675,190,16,12,19,10,72,6.37,1529.29,22810.74
676,136,39,493,7,11,5,4.23,2901.08,1031.4
677,555,48,72,12,8,69,10.24,1139.09,18412.48
678,404,41,394,14,21,9,3.32,3994.63,2128.49
679,602,6,63,17,17,46,2.85,1640.79,11073.04
680,341,16,163,13,18,79,14.53,4216.71,32722.17
681,704,9,38,14,1,83,11.54,994.66,17960.44
682,318,29,277,4,24,11,6.36,242.21,2844.46
683,618,4,51,17,17,65,3.62,4154.84,15522.67
684,363,26,402,12,17,80,1.53,495.09,23419.32
685,382,38,402,8,6,43,4.89,2793.3,3299.59
686,233,26,378,2,22,38,9.45,3697.97,13562.65
687,344,14,154,16,22,62,6.27,4499.52,16141.36
688,549,35,20,14,3,58,5.28,2766.75,13438.84
689,553,49,281,6,24,67,9.6,3659.68,7018.01
690,529,43,479,13,17,94,11.73,907.12,40210.76
691,571,24,210,3,20,38,4.36,689.73,4676.64
692,183,8,464,14,25,80,10.47,3615.62,17520.66
693,41,40,245,2,23,54,14.32,1819.9,18236.68
694,551,25,429,20,19,41,11.68,752.96,5331.01
695,397,4,248,10,13,10,10.92,3411.01,987.18
696,704,15,442,15,14,78,2.94,4997.13,14408.52
697,494,16,491,10,9,15,10.66,440.37,1485.1
698,659,11,274,13,11,59,5.26,1799.05,27088.61
699,333,28,48,18,6,80,7.07,1186.42,7252.26
700,127,7,14,3,11,44,13.17,657.32,4916.25
701,558,50,391,18,4,91,2.87,4475.94,8622.28
702,557,38,252,12,21,76,0.94,1973.25,22381.66
703,1,24,166,1,18,29,14.6,3838.86,7994.71
704,168,31,113,16,18,59,7.72,2500.96,15122.7
705,620,4,64,17,13,87,0.68,1529.67,21410.27
706,19,37,285,10,6,77,6.77,303.87,7955.45
707,332,35,87,3,21,53,3.88,2292.32,6555.42
708,584,6,495,1,2,1,0.09,849.84,322.52
709,456,46,234,1,21,11,8.88,4827.27,3235.59
710,109,33,249,19,12,77,10.77,1012.37,23248.42
711,268,32,113,10,8,58,8.54,3708.94,5878.65
712,445,46,226,14,18,73,1.26,211.74,17632.26
713,240,38,183,9,1,24,1.24,2836.77,1460.54
714,301,35,81,3,15,62,13.95,392.33,6865.21
715,602,17,429,16,23,67,10.26,511.56,16700.54
716,103,32,466,9,25,29,13.01,2595.21,1554.49
717,250,14,275,12,20,5,3.09,2238.88,1440.52
718,453,19,386,17,15,45,4.94,512.41,10599.29
719,520,24,93,6,14,53,1.97,2428.17,6020.13
720,153,39,194,7,3,23,3.14,2948.41,4798.42
721,174,11,466,20,11,17,13.05,686.18,2176.13
722,343,7,487,13,17,16,14.11,4310.66,6659.84
723,670,45,106,11,18,26,5.99,378.06,11815.55
724,431,24,100,13,9,12,12.0,2238.9,5117.59
725,727,24,36,4,7,13,9.31,292.24,3255.73
726,689,14,184,20,11,7,5.19,1147.25,977.05
727,687,24,149,4,1,27,12.68,2250.18,6510.62
728,658,11,225,8,13,45,6.24,720.31,3404.05
729,324,8,63,9,13,54,4.68,257.81,3171.75
730,673,44,386,15,23,41,9.67,4765.66,7048.56
731,639,15,383,8,16,42,5.55,4625.36,3200.49
732,420,42,202,11,4,35,2.56,433.01,16485.87
733,594,2,143,13,18,1,9.63,4189.66,437.95
734,485,24,446,20,6,11,2.93,711.83,1571.97
735,659,45,268,10,22,32,0.97,4310.86,3511.84
736,412,10,259,12,8,2,4.81,2061.38,565.98
737,84,32,254,11,16,42,5.5,2797.41,19186.15
738,113,17,388,17,16,1,8.76,2822.04,226.07
739,332,10,265,6,5,90,12.53,1906.87,9121.63
740,378,22,430,1,21,26,9.95,2195.13,7557.95
741,655,6,42,4,6,91,9.46,862.72,22752.39
742,41,27,202,13,25,85,13.06,3506.84,35812.93
743,105,20,31,17,10,45,3.61,3343.27,10747.58
744,202,1,165,15,23,46,9.95,2017.2,7883.63
745,450,17,267,10,19,55,7.61,4991.79,5631.26
746,266,1,189,3,25,18,10.57,533.87,2071.41
747,210,37,283,3,1,53,12.38,4559.28,5975.72
748,563,15,430,11,9,98,10.79,647.85,42261.63
749,118,1,70,11,13,23,5.93,1851.82,10458.89
750,713,17,235,8,22,44,3.47,2437.02,3426.74
751,377,46,94,5,18,67,12.09,2443.41,13511.59
752,551,45,299,20,17,51,13.03,3956.46,6529.9
753,540,43,483,19,13,92,9.99,3537.68,28020.15
754,84,44,301,14,24,63,7.53,1137.69,14250.61
755,454,38,402,16,20,82,3.01,1549.67,22090.75
756,667,43,306,11,11,28,2.98,4971.06,13131.85
757,629,2,262,2,8,36,13.72,858.71,12242.92
758,514,18,141,2,23,4,1.96,608.59,1545.74
759,605,12,230,10,21,23,1.7,4832.2,2505.53
760,678,29,268,18,12,58,4.35,4135.54,5411.78
761,387,23,263,15,4,75,14.85,3918.79,12154.31
762,350,47,142,17,14,32,7.05,4956.61,7369.97
763,296,9,201,3,20,18,9.27,1558.13,2101.52
764,258,8,99,1,23,86,2.0,2969.95,27206.43
765,81,50,303,18,16,73,5.71,4669.54,6714.53
766,268,16,263,5,24,13,4.92,4181.51,2835.48
767,419,23,39,20,14,20,12.12,2211.73,2587.54
768,235,29,184,3,24,49,1.58,2783.87,6205.7
769,311,10,213,2,23,62,0.49,830.23,24318.17
770,357,12,403,9,1,56,14.87,3429.62,2937.6
771,213,12,123,16,17,22,7.7,4243.11,5640.19
772,574,30,283,11,17,30,13.24,2529.87,12581.94
773,49,10,61,9,14,73,9.87,4740.13,4054.28
774,127,14,66,12,3,52,3.14,4023.58,14973.66
775,223,4,308,16,3,63,2.55,3185.85,17052.66
776,279,47,440,15,1,48,12.69,3762.19,7976.08
777,408,20,398,7,5,42,14.55,4560.84,7730.13
778,505,41,357,18,8,25,8.82,3343.81,2223.65
779,294,39,289,7,13,3,3.91,384.89,620.9
780,277,7,108,13,18,5,5.3,2773.43,2294.68
781,438,30,140,19,7,99,9.32,4969.97,30376.56
782,107,41,243,17,3,30,13.72,3510.71,6413.54
783,658,24,341,17,10,33,3.06,924.54,7926.53
784,420,10,94,16,18,87,2.15,3317.1,23645.57
785,611,45,342,13,6,42,11.22,2513.01,18070.32
786,429,38,322,5,5,32,5.35,1270.52,6948.07
787,375,36,477,2,24,86,8.58,2080.36,30989.33
788,73,17,152,19,16,31,0.24,400.43,10464.3
789,634,21,224,12,23,27,9.03,2078.91,7302.01
790,30,46,173,5,7,77,6.34,4686.65,16543.92
791,188,3,204,17,17,61,5.37,1829.63,14302.93
792,364,1,247,16,6,15,3.7,2738.27,4012.24
793,451,18,183,1,14,60,11.91,421.71,17061.8
794,195,2,379,11,22,88,4.46,1028.44,40641.95
795,156,40,455,5,5,28,2.11,2697.46,6287.67
796,172,48,53,16,21,97,11.55,1163.76,23830.84
797,41,4,450,14,13,67,8.14,3445.99,15055.43
798,63,32,360,4,2,6,10.03,2311.08,1490.71
799,23,19,275,11,22,37,13.69,2709.79,15437.23
800,360,20,179,11,9,6,2.98,4059.66,2813.97
801,75,42,338,14,2,66,7.57,2947.28,14922.75
802,560,49,98,16,1,41,12.26,1133.51,9991.97
803,672,49,126,4,19,35,6.57,762.05,9030.24
804,118,7,194,13,10,1,13.63,4918.84,418.57
805,612,9,45,18,15,23,10.4,4798.59,2010.31
806,380,7,384,9,7,42,3.87,3176.89,2487.88
807,679,27,358,19,9,94,9.52,3886.82,28778.77
808,290,21,424,18,7,98,4.56,3041.52,9123.97
809,440,35,211,9,15,60,7.5,4287.93,3419.91
810,668,24,390,17,10,39,4.35,4165.88,9243.06
811,7,32,435,13,19,98,13.68,879.63,40995.75
812,196,12,169,14,21,97,12.04,3612.39,20871.27
813,421,23,431,11,13,80,11.01,806.55,34414.21
814,568,36,145,3,19,29,10.55,1264.07,3338.02
815,193,49,407,13,6,16,0.16,3403.1,7741.51
816,559,29,40,19,22,75,5.91,2072.06,23877.92
817,148,3,329,17,24,9,12.21,2841.48,1957.73
818,669,43,421,7,7,83,14.14,3853.07,15349.51
819,202,8,358,9,18,39,6.7,1762.83,2242.17
820,444,34,85,15,1,79,1.2,495.25,14854.86
821,419,14,186,12,6,6,5.45,1455.18,1686.53
822,427,36,405,7,10,53,8.81,2270.85,10409.95
823,479,48,411,1,20,39,4.98,763.73,11962.63
824,475,46,395,5,25,68,11.99,2312.9,13728.86
825,126,32,39,4,13,49,13.0,1910.24,11772.27
826,395,7,222,5,18,69,0.59,4315.68,15735.21
827,576,10,191,10,22,72,9.88,1638.91,7190.71
828,325,12,28,15,17,61,8.1,4056.38,10669.15
829,392,40,340,2,24,66,0.3,4744.5,25936.52
830,688,23,175,18,17,84,11.63,1595.43,7241.21
831,628,11,237,18,25,83,4.85,4408.07,7703.96
832,440,13,47,8,10,71,11.27,3429.8,5082.7
833,204,12,110,18,14,32,1.14,3553.01,3086.01
834,486,7,486,18,5,42,0.62,4221.88,4071.7
835,31,44,388,15,7,24,4.88,3056.51,4344.78
836,388,10,189,11,16,30,3.58,2502.5,13982.83
837,625,7,274,15,7,99,6.65,1199.3,17588.71
838,434,27,178,12,25,44,4.01,178.33,12556.22
839,376,7,93,1,20,72,13.24,229.44,20165.04
840,344,50,420,3,25,55,12.05,2172.41,6224.57
841,443,24,91,10,24,37,2.19,3609.18,4010.54
842,579,23,245,10,8,18,4.79,4566.32,1899.21
843,75,25,1,12,17,69,3.99,4758.55,19694.54
844,557,44,35,1,24,10,2.73,573.97,3139.97
845,666,36,261,1,9,35,8.7,2975.15,10315.39
846,155,33,116,7,17,28,0.43,378.02,6004.99
847,430,37,262,19,19,13,4.36,1824.88,4207.02
848,363,42,60,11,15,61,13.8,4398.26,25418.14
849,448,39,100,17,17,57,5.29,3488.73,13376.33
850,234,7,133,4,10,44,1.38,2448.79,11982.92
851,563,30,236,3,15,77,10.17,3611.55,8900.68
852,262,31,160,11,11,87,14.22,4879.43,36075.47
853,125,45,423,16,13,42,14.17,2614.04,10012.86
854,245,46,255,9,4,65,9.63,3312.65,3619.59
855,542,37,237,7,24,91,1.88,1570.51,19232.0
856,485,21,95,9,5,21,7.55,1198.55,1196.32
857,122,34,40,15,23,12,9.53,4802.43,2066.19
858,125,46,237,9,23,73,14.49,1140.72,3846.46
859,549,21,236,1,2,71,12.18,4161.87,20127.91
860,170,40,298,11,1,70,9.58,1133.58,30596.32
861,124,20,74,15,13,91,4.58,3411.21,16525.9
862,35,34,223,7,14,50,3.73,575.03,10367.8
863,87,8,392,9,23,21,5.79,2595.29,1219.1
864,646,32,347,6,24,91,3.84,1954.43,10139.27
865,708,30,29,12,8,59,1.47,612.78,17282.27
866,201,29,444,12,15,26,10.54,158.75,6914.85
867,369,5,334,14,21,96,11.51,2108.82,20780.57
868,77,30,23,15,1,20,11.14,2032.47,3382.37
869,59,12,4,3,4,52,3.71,1760.1,6443.11
870,431,39,244,1,23,66,6.09,4601.01,20007.96
871,638,27,34,13,14,78,4.84,2743.78,35970.82
872,500,13,105,1,12,72,2.36,3598.47,22693.8
873,109,47,166,11,20,90,9.87,4598.33,39211.96
874,278,10,317,16,17,87,3.73,2651.44,23263.76
875,68,36,27,3,7,89,1.53,664.44,11277.3
876,69,31,83,16,15,37,14.05,3105.73,8833.18
877,165,16,159,9,19,20,14.83,1687.95,1049.64
878,489,39,387,17,19,22,2.6,3886.46,5309.43
879,305,45,477,16,6,58,2.9,3930.46,15642.89
880,674,36,333,16,8,43,0.93,3842.21,11832.6
881,365,26,155,12,8,99,4.57,4047.59,28086.68
882,379,44,171,3,21,12,12.71,1777.13,1347.9
883,343,20,444,19,18,15,4.92,2094.43,4825.83
884,554,34,96,1,15,43,8.98,4011.9,12634.33
885,354,37,302,17,20,43,1.93,1204.8,10448.91
886,416,8,241,9,25,26,5.07,3396.31,1520.89
887,109,4,498,15,1,48,10.26,3618.83,8198.07
888,563,29,293,14,12,92,10.97,3845.08,20036.24
889,497,31,121,12,5,8,11.46,1370.25,2105.76
890,341,2,195,1,18,60,7.2,4093.57,17974.06
891,383,25,231,15,4,1,10.5,4986.99,170.34
892,533,38,134,13,4,97,12.17,4081.01,41287.25
893,300,3,59,3,14,65,2.66,3065.24,8141.71
894,139,46,131,3,5,38,13.02,2454.32,4253.18
895,359,42,500,20,6,1,1.85,3138.07,144.5
896,499,43,461,7,22,9,3.11,337.19,1878.22
897,385,5,395,3,24,63,0.79,2178.55,8042.8
898,604,22,27,3,2,42,3.74,2469.64,5202.43
899,280,16,245,4,3,79,10.79,3682.75,19461.92
900,637,9,130,13,19,41,9.74,4529.14,17934.14
901,483,48,320,18,25,30,10.95,4400.93,2606.05
902,111,9,232,12,11,77,11.66,2918.36,20222.2
903,139,49,172,18,25,46,10.21,2433.05,4029.15
904,435,12,76,10,10,47,2.94,4541.5,5055.41
905,509,47,55,14,10,68,7.42,3413.76,15399.91
906,273,42,239,16,1,12,8.37,3986.72,3054.14
907,99,4,121,19,7,39,2.69,1606.46,12841.45
908,104,49,424,2,12,47,0.15,646.67,18497.73
909,214,18,332,12,3,85,5.17,2541.98,23963.21
910,664,18,407,17,20,98,5.07,3168.86,23051.32
911,165,42,192,16,2,85,14.77,3537.15,20122.46
912,520,43,479,20,17,63,0.2,1855.83,9256.31
913,284,33,441,5,2,27,11.44,2341.31,5485.23
914,517,42,10,5,18,38,7.77,1891.89,8039.87
915,657,3,291,16,8,37,6.72,3686.3,9586.5
916,613,38,134,19,15,65,7.06,3704.11,20441.27
917,164,17,89,18,9,94,13.86,2270.63,7898.78
918,659,12,479,5,3,74,7.5,3761.94,15702.43
919,64,11,255,7,19,19,4.83,1807.17,3894.75
920,91,17,182,12,14,8,4.98,513.05,2259.88
921,117,35,222,15,8,66,0.61,470.4,12484.5
922,267,41,380,15,9,13,2.15,428.78,2420.97
923,685,50,207,20,24,57,7.37,3345.68,7773.08
924,559,6,494,6,24,68,14.66,3665.08,6724.08
925,140,35,323,19,11,99,4.67,1466.9,31934.24
926,246,6,82,3,5,56,10.4,410.19,6456.65
927,661,32,120,1,2,97,5.98,1017.38,29440.08
928,395,11,312,14,24,57,5.06,2093.72,13237.81
929,487,43,337,19,7,74,8.38,2735.5,22941.08
930,476,39,60,8,8,70,13.6,4147.18,4879.53
931,517,13,270,4,13,17,5.3,4928.33,4445.74
932,184,13,174,5,15,63,4.17,2594.69,13849.54
933,20,39,272,20,19,20,12.22,2678.38,2584.59
934,558,46,371,2,21,57,12.19,2765.25,19728.38
935,524,34,283,16,15,23,1.74,4058.88,6277.32
936,582,3,235,7,22,89,14.04,2354.5,16478.28
937,529,32,421,2,4,57,14.46,939.08,19218.37
938,147,4,481,7,25,90,3.67,342.74,18673.67
939,666,40,61,14,16,94,3.3,1157.85,22235.47
940,304,1,374,9,9,58,14.78,1780.59,3045.73
941,620,9,404,18,5,98,11.27,4885.03,8482.5
942,582,49,281,8,10,73,11.51,1753.38,5211.74
943,695,50,178,6,21,6,1.8,3931.8,682.71
944,228,7,58,9,6,6,7.32,517.28,342.66
945,102,27,78,18,1,5,10.16,4916.29,438.19
946,587,3,421,8,18,3,14.76,784.07,206.31
947,417,22,133,9,22,37,14.76,1512.13,1943.42
948,216,16,310,4,7,44,4.27,428.78,11631.77
949,407,8,293,13,24,42,13.01,3953.47,17705.98
950,399,5,330,14,4,49,2.84,3766.38,11645.97
951,715,49,10,1,8,26,0.87,4901.63,8320.04
952,704,30,265,1,18,82,10.59,283.46,23667.2
953,499,28,334,2,23,82,10.63,991.36,28885.38
954,465,27,289,4,2,30,7.58,4577.22,7656.53
955,691,50,477,13,7,49,0.86,3422.92,23542.16
956,731,22,408,16,5,17,5.04,1824.96,4483.94
957,82,30,70,9,20,83,13.56,4259.74,4420.94
958,604,37,57,15,6,78,4.95,1500.49,14110.13
959,687,7,26,7,10,89,1.93,1494.16,18799.73
960,365,50,167,15,1,16,9.05,2773.29,2769.54
961,163,30,172,4,14,25,13.79,4512.7,5951.72
962,48,13,320,16,9,22,14.98,3174.79,5195.33
963,511,22,495,9,3,32,6.37,3976.62,1846.23
964,329,11,432,11,9,12,14.42,4164.92,4964.32
965,116,5,195,16,10,27,2.46,4676.16,7315.03
966,337,22,48,1,1,43,1.22,1597.4,13711.48
967,147,15,40,3,1,15,1.8,4369.71,1895.46
968,575,39,174,1,4,31,14.4,3599.84,8566.09
969,323,37,352,1,9,19,14.65,4327.0,5234.85
970,443,31,474,2,2,93,0.2,4698.83,36583.57
971,13,29,259,12,8,94,7.21,714.22,25930.41
972,494,39,460,2,7,90,8.43,1529.46,32483.91
973,701,17,398,5,23,89,13.96,2849.73,17566.44
974,287,41,253,8,18,31,5.26,1715.24,2369.52
975,720,6,211,17,1,2,10.9,3575.58,441.54
976,114,41,260,4,11,31,4.14,1814.94,8206.24
977,480,17,255,12,20,78,14.67,1129.49,19786.85
978,22,34,140,1,20,16,8.08,4478.25,4747.63
979,349,23,483,6,18,31,6.53,2987.09,3357.41
980,726,30,374,8,20,7,9.24,3605.51,512.58
981,683,13,251,3,19,60,3.33,1801.1,7463.7
982,566,30,407,18,20,25,5.93,4590.05,2294.13
983,320,49,240,8,9,22,10.32,2929.44,1591.78
984,126,20,131,11,4,12,6.45,305.97,5426.65
985,277,6,3,2,1,71,6.04,2066.18,26295.04
986,204,31,125,18,17,5,11.23,1437.15,432.98
987,194,19,231,9,21,25,13.52,2272.63,1332.22
988,681,6,298,6,23,35,14.15,4884.11,3481.6
989,664,34,249,2,3,44,10.58,992.58,15508.15
990,547,28,464,12,19,82,6.57,3299.69,22776.16
991,696,13,461,10,5,83,5.71,1715.61,8672.85
992,286,10,147,16,6,96,5.08,205.95,25310.38
993,57,41,156,15,6,77,3.79,545.67,14099.23
994,303,45,294,10,10,62,1.48,3945.37,6769.15
995,163,7,117,11,9,6,10.1,1327.39,2607.46
996,19,18,137,16,1,50,10.67,3774.74,12406.15
997,370,22,184,11,21,41,5.38,3894.61,18753.12
998,264,14,110,20,22,70,10.38,2196.46,9235.7
999,113,36,401,16,24,2,13.3,2527.22,481.64
1000,488,8,135,11,5,8,8.76,2799.23,3528.43
1001,327,12,456,1,21,29,14.48,2794.09,8005.95
1002,542,40,101,1,15,95,3.99,3259.12,29443.34
